ingredient_id,name,category
1490,香菇（泡軟切丁),蔬菜類
1491,蝦米（泡軟切半）,豆魚蛋肉類
1492,蝦皮（泡軟）,豆魚蛋肉類
1493,蘿蔔絲乾,蔬菜類
1494,新鮮鼠麴草,水果類
1495,麻油或香油,調味料及香辛料類
1496,乾香菇泡軟,蔬菜類
1497,鍋燒麵,加工調理食品及其他類
1498,裱花嘴,未分類
1499,裱花袋,未分類
1500,吳郭魚,豆魚蛋肉類
1501,清酒或米酒,未分類
1502,生蛋,豆魚蛋肉類
1503,日式美乃滋,調味料及香辛料類
1504,奶油（煎麵包用）,油脂與堅果種子類
1505,紅藜麥吐司,全榖雜糧類
1506,地瓜粉（木薯粉）,全榖雜糧類
1507,台糖2號砂糖,糖類
1508,玉米罐頭,加工調理食品及其他類
1509,雞里肌肉（全聯購入）250g,豆魚蛋肉類
1510,內鍋水,未分類
1511,外鍋水,未分類
1512,伯爵紅茶粉,調味料及香辛料類
1513,魷魚圈（透抽、小捲、花枝均可）,豆魚蛋肉類
1514,低碳麵條,加工調理食品及其他類
1515,自製蔥油醬,油脂與堅果種子類
1516,干貝XO醬,調味料及香辛料類
1517,可可粉（灑表面）,調味料及香辛料類
1518,高筋或中筋麵粉,全榖雜糧類
1519,里肌肉,豆魚蛋肉類
1520,黑胡椒醬,調味料及香辛料類
1521,黃心馬鈴薯,全榖雜糧類
1522,黃瓜（或西芹）,蔬菜類
1523,好市多漢堡肉,豆魚蛋肉類
1524,蝦,豆魚蛋肉類
1525,肉,豆魚蛋肉類
1526,羅勒葉九層塔,蔬菜類
1527,特級初榨橄欖油,油脂與堅果種子類
1528,番茄泥,蔬菜類
1529,乾蕁蔴葉,未分類
1530,小型洋蔥,蔬菜類
1531,小型馬鈴薯,全榖雜糧類
1532,小型番茄,蔬菜類
1533,綠扁豆,豆魚蛋肉類
1534,麥子,全榖雜糧類
1535,鹽，黑胡椒，辣椒粉,調味料及香辛料類
1536,柳橙汁,水果類
1537,紅油,油脂與堅果種子類
1538,香料共和國白胡椒,調味料及香辛料類
1539,豬絞肉（肥瘦比5：5）,豆魚蛋肉類
1540,細白芝麻粉,油脂與堅果種子類
1541,香料共和國黑胡椒粉,調味料及香辛料類
1542,餛飩皮,加工調理食品及其他類
1543,愛之味脆瓜,加工調理食品及其他類
1544,脆瓜醬汁,水果類
1545,蒜末（依個人）,未分類
1546,晚香玉筍,全榖雜糧類
1547,蟹膏油醬,油脂與堅果種子類
1548,大蒜末,調味料及香辛料類
1549,酪梨油,油脂與堅果種子類
1550,冷凍黑醋栗,水果類
1551,冷凍黑櫻桃,水果類
1552,鮭魚菲力（全聯購入）,豆魚蛋肉類
1553,綿白糖,調味料及香辛料類
1554,年糕條,全榖雜糧類
1555,韓式辣椒醬,調味料及香辛料類
1556,辣豆腐乳,加工調理食品及其他類
1557,腐乳醬,加工調理食品及其他類
1558,冷凍蔥油餅(室溫回軟),加工調理食品及其他類
1559,大白蝦（也可以換明蝦或其他蝦）,豆魚蛋肉類
1560,焗烤絲,蔬菜類
1561,蒜瓣(小顆),調味料及香辛料類
1562,金蘭無調味有機醬油,調味料及香辛料類
1563,法國粉,加工調理食品及其他類
1564,優格乳清,乳品類
1565,乳酪丁,調味料及香辛料類
1566,起司片,蔬菜類
1567,西班牙紅辣椒粉,調味料及香辛料類
1568,無鹽奶油（融化）,油脂與堅果種子類
1569,蘇打粉,加工調理食品及其他類
1570,巧克力豆,乳品類
1571,玄米油（或其它植物油）,油脂與堅果種子類
1572,焙茶粉,調味料及香辛料類
1573,三溫糖,調味料及香辛料類
1574,豬里脊,豆魚蛋肉類
1575,桂皮,豆魚蛋肉類
1576,淡色醬油,調味料及香辛料類
1577,美極鮮醬油,調味料及香辛料類
1578,酸高麗菜,加工調理食品及其他類
1579,梅花火鍋肉片,豆魚蛋肉類
1580,火鍋豆皮（切小片）,加工調理食品及其他類
1581,青蒜苗,調味料及香辛料類
1582,泡打粉‭,加工調理食品及其他類
1583,香料共和國白胡椒粉,調味料及香辛料類
1584,DOMO單紅柄零重力深炒平底鍋,未分類
1585,"辣椒(配色用,可加可不加/不敢",加工調理食品及其他類
1586,紅椒/黃椒(配色用/擇一即可,蔬菜類
1587,醬油(依個人喜好調整,調味料及香辛料類
1588,醬油膏(依個人喜好調整,調味料及香辛料類
1589,日本味之素烹大師鰹魚粉(提鮮用,調味料及香辛料類
1590,白色豆干,加工調理食品及其他類
1591,綠香菜,豆魚蛋肉類
1592,蘇打餅乾,全榖雜糧類
1593,味增醬,調味料及香辛料類
1594,鮮菇,蔬菜類
1595,菜脯,蔬菜類
1596,土雞腿肉,豆魚蛋肉類
1597,米油,油脂與堅果種子類
1598,卡士達粉,加工調理食品及其他類
1599,TGM大馬士革鋼廚具刀,未分類
1600,屏干(購自生鮮超市豆干),加工調理食品及其他類
1601,豬絞肉(細),豆魚蛋肉類
1602,蔥油,加工調理食品及其他類
1603,郫縣豆瓣醬,調味料及香辛料類
1604,花雕酒,未分類
1605,熱開水,未分類
1606,腸粉專用粉,未分類
1607,地瓜粉或木薯粉,全榖雜糧類
1608,蔬果白醋,加工調理食品及其他類
1609,即食燕麥,全榖雜糧類
1610,千張腐皮,加工調理食品及其他類
1611,辣醬,調味料及香辛料類
1612,麵粉糊,全榖雜糧類
1613,薑蓉,調味料及香辛料類
1614,清酒（料理米酒）,加工調理食品及其他類
1615,九尾草,水果類
1616,香菇貢丸,蔬菜類
1617,大香菇,蔬菜類
1618,OREO餅乾,全榖雜糧類
1619,檸檬草,水果類
1620,香草莢,未分類
1621,虱目魚肚(大),豆魚蛋肉類
1622,台灣洋蔥,蔬菜類
1623,蛋(中型),豆魚蛋肉類
1624,基隆甜不辣,調味料及香辛料類
1625,有機黑早特級冬菇,蔬菜類
1626,韓國NEOFLAM不沾鍋具,未分類
1627,起司脆腸,加工調理食品及其他類
1628,豬腳,豆魚蛋肉類
1629,啤酒,加工調理食品及其他類
1630,鳥蛋,豆魚蛋肉類
1631,葡式蛋撻皮（7x3cm）,未分類
1632,35%鮮奶油,油脂與堅果種子類
1633,玉米粉或中粉,全榖雜糧類
1634,大雞腿切塊,蔬菜類
1635,炸豆皮/豆包,加工調理食品及其他類
1636,宏裕行-花枝蝦漿-1條,加工調理食品及其他類
1637,千張豆腐皮-90g,加工調理食品及其他類
1638,黑胡椒碎,加工調理食品及其他類
1639,2節雞翅,未分類
1640,一般可樂,未分類
1641,油膏,調味料及香辛料類
1642,麻油/香油,調味料及香辛料類
1643,餃子皮,加工調理食品及其他類
1644,厚切鮭魚,調味料及香辛料類
1645,雞蛋（室溫）,豆魚蛋肉類
1646,小維也納香腸,加工調理食品及其他類
1647,牙籤,未分類
1648,南投竹山香菇,蔬菜類
1649,台灣紅棗,水果類
1650,麥維他消化餅（可用它牌）,全榖雜糧類
1651,馬斯卡彭,乳品類
1652,松阪豬肉,豆魚蛋肉類
1653,甜年糕,未分類
1654,蓬萊米粉/在來米粉,加工調理食品及其他類
1655,苦瓜,蔬菜類
1656,豆鼓,油脂與堅果種子類
1657,小魚乾,豆魚蛋肉類
1658,長尾濱鯛,豆魚蛋肉類
1659,過濾水,未分類
1660,五木-純麵煮意,加工調理食品及其他類
1661,無塩奶油,油脂與堅果種子類
1662,豬心,豆魚蛋肉類
1663,香油／麻油,調味料及香辛料類
1664,波菜,蔬菜類
1665,市售咖哩塊,調味料及香辛料類
1666,豬後腿肉,豆魚蛋肉類
1667,中型紅蘿蔔,蔬菜類
1668,小顆馬鈴薯,全榖雜糧類
1669,梅花豬肉,豆魚蛋肉類
1670,桂圓,加工調理食品及其他類
1671,豬里肌肉排,豆魚蛋肉類
1672,豆包,油脂與堅果種子類
1673,溫熱水,未分類
1674,葡萄乾(依喜好添加),水果類
1675,胡桃碎(依喜好添加),油脂與堅果種子類
1676,豬小排（全聯）,豆魚蛋肉類
1677,十三香豬肉片,豆魚蛋肉類
1678,熟南瓜片,蔬菜類
1679,蔥段蔥花,加工調理食品及其他類
1680,干貝,調味料及香辛料類
1681,醬油露,調味料及香辛料類
1682,豬大腸,豆魚蛋肉類
1683,冷凍酥皮（大片）或蛋塔皮,全榖雜糧類
1684,細沙糖,調味料及香辛料類
1685,塔塔粉,加工調理食品及其他類
1686,環狀模型,未分類
1687,鮮味炒手,調味料及香辛料類
1688,千張腐皮餛飩,加工調理食品及其他類
1689,有機小白菜,蔬菜類
1690,豬五花肉,豆魚蛋肉類
1691,食用色粉（粉紅）,豆魚蛋肉類
1692,豆瓣醬（微辣）,調味料及香辛料類
1693,蔥分切為蔥白與蔥綠,蔬菜類
1694,地瓜葉,蔬菜類
1695,菜脯米（蘿蔔乾絲）,蔬菜類
1696,菜脯碎,未分類
1697,乾香菇碎,蔬菜類
1698,香料共和國五香粉,調味料及香辛料類
1699,牛小排,豆魚蛋肉類
1700,市售草莓果醬,水果類
1701,白胡椒粉/黑胡椒粒/蒜粉,調味料及香辛料類
1702,味噌(我使用信州味噌),調味料及香辛料類
1703,速發現酵母,調味料及香辛料類
1704,雞腿塊,加工調理食品及其他類
1705,生香菇,蔬菜類
1706,澳洲牛腱,豆魚蛋肉類
1707,生豆包,加工調理食品及其他類
1708,豬里肌肉,豆魚蛋肉類
1709,紅彩椒,蔬菜類
1710,黃彩椒,蔬菜類
1711,醋,調味料及香辛料類
1712,柚子葉或粽葉,未分類
1713,艾草汁,未分類
1714,艾草葉,未分類
1715,鮭魚排,豆魚蛋肉類
1716,研磨黑胡椒,調味料及香辛料類
1717,角椒,蔬菜類
1718,白芝麻油,油脂與堅果種子類
1719,亞麻蛋,油脂與堅果種子類
1720,溫豆漿,加工調理食品及其他類
1721,赤藻糖醇/砂糖,糖類
1722,黃豆粉,豆魚蛋肉類
1723,杏仁果醬,調味料及香辛料類
1724,椰棗泥,豆魚蛋肉類
1725,(選用)巧克力碎,乳品類
1726,(選用)杏仁條,加工調理食品及其他類
1727,(選用)黃金版羅漢果糖/二砂,糖類
1728,鹹豬肉(熟-切絲),豆魚蛋肉類
1729,A菜心(窩筍),蔬菜類
1730,鹽(醃菜心用),蔬菜類
1731,水（含香菇水）,未分類
1732,蘭姆酒(提香用可略),未分類
1733,新鮮雞蛋,豆魚蛋肉類
1734,芝麻油(香油),調味料及香辛料類
1735,川露薄鹽油膏,油脂與堅果種子類
1736,日本太白粉,加工調理食品及其他類
1737,滾水,未分類
1738,JIA蒸鍋蒸籠,未分類
1739,百里香粉,加工調理食品及其他類
1740,喜歡的起司,乳品類
1741,牛腱心,水果類
1742,牛筋,豆魚蛋肉類
1743,去骨雞腿排,豆魚蛋肉類
1744,花椒油,油脂與堅果種子類
1745,醃製雞軟骨,豆魚蛋肉類
1746,水果醋,全榖雜糧類
1747,蝦泥,豆魚蛋肉類
1748,韭菜花,蔬菜類
1749,無糖可可粉（法芙娜）,加工調理食品及其他類
1750,竹筍,蔬菜類
1751,宜蘭鴨賞,加工調理食品及其他類
1752,清水或牛奶,水果類
1753,其他:玉米筍OR花椰菜,全榖雜糧類
1754,過貓,蔬菜類
1755,白醋/蘋果醋,乳品類
1756,糖/赤藻醣醇,未分類
1757,豬五花(三層肉),豆魚蛋肉類
1758,梅干菜,加工調理食品及其他類
1759,冰糖/糖,糖類
1760,豬中里肌肉,豆魚蛋肉類
1761,牛腱子心,豆魚蛋肉類
1762,蕃茄糊,蔬菜類
1763,雞湯塊,加工調理食品及其他類
1764,絲瓜,蔬菜類
1765,甜不辣條,調味料及香辛料類
1766,乾蝦仁,豆魚蛋肉類
1767,高山翠玉娃娃菜,蔬菜類
1768,水磨寧波年糕,全榖雜糧類
1769,雞湯,豆魚蛋肉類
1770,草莓及香蕉,水果類
1771,醃梅花肉,豆魚蛋肉類
1772,梅花肉片,豆魚蛋肉類
1773,鮮美露,調味料及香辛料類
1774,馬告（可省略）,未分類
1775,五花豬肉片,豆魚蛋肉類
1776,neoflam炒鍋,未分類
1777,白花菜,蔬菜類
1778,雞里肌,豆魚蛋肉類
1779,XO醬,調味料及香辛料類
1780,白楜椒粉,調味料及香辛料類
1781,水鴨血,豆魚蛋肉類
1782,肉末豬絞肉,豆魚蛋肉類
1783,扁魚干,豆魚蛋肉類
1784,小辣椒,加工調理食品及其他類
1785,雞晶粉,調味料及香辛料類
1786,麻辣鍋底醬,調味料及香辛料類
1787,麻辣鍋底包,未分類
1788,蛋黃液,豆魚蛋肉類
1789,雞蛋或油豆腐,油脂與堅果種子類
1790,北海道生食級干貝,調味料及香辛料類
1791,碗豆仁,豆魚蛋肉類
1792,玫瑰鹽,蔬菜類
1793,黑楜椒粉,調味料及香辛料類
1794,酸白菜,加工調理食品及其他類
1795,尼羅河紅魚（台灣鯛）,豆魚蛋肉類
1796,火鍋丸子,豆魚蛋肉類
1797,熟竹筍,蔬菜類
1798,鴨血,豆魚蛋肉類
1799,牛肉,豆魚蛋肉類
1800,辣豆瓣,調味料及香辛料類
1801,厚切培根,加工調理食品及其他類
1802,新鮮蛋黃,豆魚蛋肉類
1803,帕瑪森硬質乳酪,乳品類
1804,鹽、胡椒,加工調理食品及其他類
1805,動物鮮奶油,油脂與堅果種子類
1806,蔥或巴西里葉,蔬菜類
1807,日式美乃滋（酸香不甜),調味料及香辛料類
1808,13香粉,加工調理食品及其他類
1809,天時冷凍草莓,水果類
1810,梅花豬,豆魚蛋肉類
1811,香菇昆布醬油,調味料及香辛料類
1812,草莓巴薩米克果醬,水果類
1813,烏豆沙,加工調理食品及其他類
1814,T65麵粉或高筋麵粉,全榖雜糧類
1815,波蘭種（可不加）,未分類
1816,起士絲,蔬菜類
1817,黑胡椒顆粒,加工調理食品及其他類
1818,綜合香料,未分類
1819,荷蘭豆,蔬菜類
1820,麵線(有鹹),加工調理食品及其他類
1821,無調味腰果,油脂與堅果種子類
1822,綠荳蔻,調味料及香辛料類
1823,銀色的裝飾,未分類
1824,鱈魚肝,豆魚蛋肉類
1825,奶油（選用）,油脂與堅果種子類
1826,雪梨醋或白酒醋,水果類
1827,四香粉,調味料及香辛料類
1828,肉豆蔻,蔬菜類
1829,丁香,豆魚蛋肉類
1830,十全味噌,調味料及香辛料類
1831,辣椒(可省略),調味料及香辛料類
1832,橄欖油(煎杏鮑菇使用),油脂與堅果種子類
1833,水/鮮奶,加工調理食品及其他類
1834,黑胡椒粉（可省略）,調味料及香辛料類
1835,馬玲薯,全榖雜糧類
1836,高湯或雞湯,調味料及香辛料類
1837,紅蕃薯,全榖雜糧類
1838,糖（看蘋果甜不甜）,調味料及香辛料類
1839,蜂蜜（可以不加）,糖類
1840,蔥油餅皮,油脂與堅果種子類
1841,木薯粉或太白粉,全榖雜糧類
1842,去皮雞胸肉,豆魚蛋肉類
1843,豆皮,加工調理食品及其他類
1844,國產雞肉土雞腿,豆魚蛋肉類
1845,辣椒(不吃辣可省略),調味料及香辛料類
1846,五花肉/梅花肉,豆魚蛋肉類
1847,OTTGOI韓式正Q冬粉,加工調理食品及其他類
1848,搭配食材依喜好準備,未分類
1849,蒜末或蒜泥,豆魚蛋肉類
1850,馬鈴薯(～300-350克),全榖雜糧類
1851,鹽&黑胡椒,加工調理食品及其他類
1852,可樂(易開罐),未分類
1853,茶葉,豆魚蛋肉類
1854,市售滷包,豆魚蛋肉類
1855,速溶酵母,調味料及香辛料類
1856,巧克力粒,乳品類
1857,無鹽牛油,油脂與堅果種子類
1858,麵線,加工調理食品及其他類
1859,帶骨雞肉塊,豆魚蛋肉類
1860,洋蔥(大顆),蔬菜類
1861,鴨蛋,豆魚蛋肉類
1862,烏魚子切片,豆魚蛋肉類
1863,油葱酥,油脂與堅果種子類
1864,粘米粉,加工調理食品及其他類
1865,(香菇)水,蔬菜類
1866,米酒(選用),未分類
1867,乾豆皮,加工調理食品及其他類
1868,白醋（選用),加工調理食品及其他類
1869,紅蔥頭（或油蔥酥一些）,蔬菜類
1870,香油、橄欖油,調味料及香辛料類
1871,青蚵,蔬菜類
1872,薑末、蒜末,未分類
1873,辣椒粉、胡椒適量,調味料及香辛料類
1874,綠色櫛瓜,蔬菜類
1875,大洋蔥,蔬菜類
1876,咖喱粉A,調味料及香辛料類
1877,咖喱粉B,調味料及香辛料類
1878,咖喱塊中辣,調味料及香辛料類
1879,咖喱塊甜味,調味料及香辛料類
1880,蘋果切塊（可省略）,水果類
1881,日本濃縮壽喜燒汁,未分類
1882,肥牛片,豆魚蛋肉類
1883,小杏鮑菇,蔬菜類
1884,嫰豆腐,加工調理食品及其他類
1885,配料,未分類
1886,苦甜巧克力,乳品類
1887,黑巧克力粉,加工調理食品及其他類
1888,白巧克力,乳品類
1889,小顆棉花糖,調味料及香辛料類
1890,生米,全榖雜糧類
1891,堅果碎,加工調理食品及其他類
1892,黑木耳切絲,蔬菜類
1893,全麥粉,全榖雜糧類
1894,碳烤咖啡粉,加工調理食品及其他類
1895,中筋麵粉1,全榖雜糧類
1896,麥芽糖或糖漿,糖類
1897,桂圓(龍眼乾),水果類
1898,蓮子(生),油脂與堅果種子類
1899,客家油蔥酥,調味料及香辛料類
1900,淡味醬油,調味料及香辛料類
1901,米血糕,加工調理食品及其他類
1902,黑輪條,加工調理食品及其他類
1903,黑痲油,油脂與堅果種子類
1904,水果,全榖雜糧類
1905,叉子,蔬菜類
1906,蛤蜊(已吐沙),未分類
1907,花枝蝦漿,加工調理食品及其他類
1908,黑芝麻醬,調味料及香辛料類
1909,雞胸肉片,豆魚蛋肉類
1910,寬麵條,加工調理食品及其他類
1911,開水或牛奶,水果類
1912,無糖可可粉,加工調理食品及其他類
1913,熟核桃,油脂與堅果種子類
1914,中卷,蔬菜類
1915,羊肉或牛肉,豆魚蛋肉類
1916,乾燥巴西里,未分類
1917,乾燥奧勒岡,未分類
1918,高湯塊,調味料及香辛料類
1919,肉荳蔻粉Nutmeg,調味料及香辛料類
1920,乾飯,蔬菜類
1921,市售冷凍酥皮,加工調理食品及其他類
1922,矽膠刷(或毛刷),未分類
1923,水果刀,全榖雜糧類
1924,小碗,豆魚蛋肉類
1925,烤盤,加工調理食品及其他類
1926,烘焙紙,未分類
1927,裝水的小盤子,未分類
1928,洋蔥切絲,蔬菜類
1929,鹽及胡椒,調味料及香辛料類
1930,雞蛋(約200g),豆魚蛋肉類
1931,牛奶1,水果類
1932,牛奶2,水果類
1933,手指餅乾,全榖雜糧類
1934,咖啡酒,油脂與堅果種子類
1935,防潮可可粉(依個人喜好隨意加),加工調理食品及其他類
1936,濃縮咖啡,未分類
1937,筍乾,蔬菜類
1938,鮭魚肉/雞肉絲或肉絲,豆魚蛋肉類
1939,黑/白胡椒,加工調理食品及其他類
1940,蠔油/醬油膏,調味料及香辛料類
1941,草莓凍乾,水果類
1942,黑蔴油,油脂與堅果種子類
1943,全聯豬絞肉(細）,豆魚蛋肉類
1944,三角豆腐,加工調理食品及其他類
1945,關廟麵,加工調理食品及其他類
1946,土雞腿,豆魚蛋肉類
1947,蒜瓣(小瓣),調味料及香辛料類
1948,辣椒(依個人喜好增減),調味料及香辛料類
1949,熟花生,調味料及香辛料類
1950,味精(可不加),調味料及香辛料類
1951,蒜(切末),調味料及香辛料類
1952,水(量米杯),未分類
1953,泡打粉(見小撇步),未分類
1954,香草精(可略),未分類
1955,檸檬汁(白醋也可),水果類
1956,紅辣椒(剁碎好的量約4杯),調味料及香辛料類
1957,米酒頭(或米酒、高粱酒),油脂與堅果種子類
1958,植物油或豬油,油脂與堅果種子類
1959,蒜苗炒豬肉,豆魚蛋肉類
1960,蒟蒻卷,全榖雜糧類
1961,煎餅粉,加工調理食品及其他類
1962,醋（可有可無,加工調理食品及其他類
1963,海苔粉或海苔絲,調味料及香辛料類
1964,糯米,全榖雜糧類
1965,椰子油（或豬油）,油脂與堅果種子類
1966,紅豆沙/紅豆餡,豆魚蛋肉類
1967,南瓜籽,油脂與堅果種子類
1968,核桃仁,油脂與堅果種子類
1969,胎菊或杭白菊,蔬菜類
1970,大雞蛋,豆魚蛋肉類
1971,豆沙餡,加工調理食品及其他類
1972,桂花釀,未分類
1973,雕魚,豆魚蛋肉類
1974,蒸熟的芋頭塊,全榖雜糧類
1975,防沾用太白粉,加工調理食品及其他類
1976,鹹鴨蛋蛋黃,豆魚蛋肉類
1977,完整的杏仁片,加工調理食品及其他類
1978,雞骨,豆魚蛋肉類
1979,仿雞腿,蔬菜類
1980,無調味核桃,油脂與堅果種子類
1981,無調味榛果,油脂與堅果種子類
1982,義美生機草莓果乾,水果類
1983,勾芡水,未分類
1984,甜橙,水果類
1985,萵筍,蔬菜類
1986,食用鹽,未分類
1987,黑麻油,油脂與堅果種子類
1988,雞晶,豆魚蛋肉類
1989,黑豆豉,加工調理食品及其他類
1990,中粉,全榖雜糧類
1991,冷的白飯,全榖雜糧類
1992,市售龍蝦沙拉,加工調理食品及其他類
1993,桂冠沙拉醬,調味料及香辛料類
1994,日式海苔片,調味料及香辛料類
1995,焗烤用起司,乳品類
1996,蔥花、蒜末,加工調理食品及其他類
1997,紅辣椒，去籽切碎,調味料及香辛料類
1998,醬油、冷開水,調味料及香辛料類
1999,三層豬肉,豆魚蛋肉類
2000,青葱,蔬菜類
2001,料酒,加工調理食品及其他類
2002,香油/蔴油,調味料及香辛料類
2003,各式乾果,水果類
2004,碎核桃仁,油脂與堅果種子類
2005,低碳無糖預拌粉,加工調理食品及其他類
2006,植物油或奶油,油脂與堅果種子類
2007,白玫瑰即溶快發乾酵母,調味料及香辛料類
2008,蘿蔓生菜,蔬菜類
2009,義大利綜合香料,蔬菜類
2010,巴薩米可醋,調味料及香辛料類
2011,金棗,加工調理食品及其他類
2012,水麥芽,糖類
2013,香草莢1各或香草精,未分類
2014,甜點師低筋麵粉,全榖雜糧類
2015,醋（果醋/白醋都可）,加工調理食品及其他類
2016,豬里肌火鍋肉片,豆魚蛋肉類
2017,山茼蒿,蔬菜類
2018,奶油奶酪,油脂與堅果種子類
2019,蔥段及薑片,蔬菜類
2020,豬絞肉細,豆魚蛋肉類
2021,新鮮牛番茄,蔬菜類
2022,番茄罐頭（整顆的）,蔬菜類
2023,起酥皮,加工調理食品及其他類
2024,甜粿,未分類
2025,大番茄,蔬菜類
2026,耐烤巧克力豆,加工調理食品及其他類
2027,二號砂糖,糖類
2028,鹽（建議不省略）,未分類
2029,葡萄籽油或橄欖油,油脂與堅果種子類
2030,烘焙杏仁粉或堅果粉,全榖雜糧類
2031,蝦頭,豆魚蛋肉類
2032,新鮮酵母,調味料及香辛料類
2033,鹽、胡椒粉,調味料及香辛料類
2034,水煮鮪魚罐頭,加工調理食品及其他類
2035,芥菜,蔬菜類
2036,金門高粱醋,調味料及香辛料類
2037,蔬菜油,油脂與堅果種子類
2038,水磨蘿蔔糕粉,蔬菜類
2039,臘腸(切粒),未分類
2040,香菇(切粒),蔬菜類
2041,蝦米(切粒),豆魚蛋肉類
2042,蘿蔔水➕香菇水,蔬菜類
2043,芋泥,加工調理食品及其他類
2044,越南米紙,全榖雜糧類
2045,冷燻鮭魚,調味料及香辛料類
2046,香鬆,調味料及香辛料類
2047,牛蒡,蔬菜類
2048,板豆腐／硬豆腐,加工調理食品及其他類
2049,黑巧克力,乳品類
2050,馬鈴薯(削皮後),全榖雜糧類
2051,起司(可省略),乳品類
2052,有機蛋,蔬菜類
2053,黑豆酒,蔬菜類
2054,豬肉和牛肉混合的絞肉,豆魚蛋肉類
2055,全聯草蝦,豆魚蛋肉類
2056,四季醬油,調味料及香辛料類
2057,韓國芝麻油,油脂與堅果種子類
2058,蛋豆腐,加工調理食品及其他類
2059,芡水,油脂與堅果種子類
2060,羅馬花椰菜,蔬菜類
2061,白花椰菜,蔬菜類
2062,蔥花或香菜,蔬菜類
2063,原味沙拉醬,調味料及香辛料類
2064,液體油,油脂與堅果種子類
2065,白生芝麻,油脂與堅果種子類
2066,豆包（未油炸,油脂與堅果種子類
2067,海苔（紫菜）,蔬菜類
2068,紅蘿蔔（用麻油和鹽炒）,加工調理食品及其他類
2069,醃蘿蔔,蔬菜類
2070,白糖（或紅糖）,糖類
2071,蒜未,調味料及香辛料類
2072,白芝蔴,油脂與堅果種子類
2073,辣椒未,蔬菜類
2074,薑未,蔬菜類
2075,脆瓜,水果類
2076,魚版,豆魚蛋肉類
2077,高麗菜或白菜,蔬菜類
2078,全聯牛肉絲,豆魚蛋肉類
2079,日本洋蔥,蔬菜類
2080,粗辣椒粉,調味料及香辛料類
2081,紅豆牛奶年糕,豆魚蛋肉類
2082,椰子油或沙拉油,油脂與堅果種子類
2083,中大型蛤蜊,豆魚蛋肉類
2084,煮蛤蜊的水,未分類
2085,蛤蜊高湯(煮完蛤蜊的水),調味料及香辛料類
2086,洋香菜,調味料及香辛料類
2087,紅蘿蔔丁,加工調理食品及其他類
2088,蘑菇片,蔬菜類
2089,蕈菇高湯,調味料及香辛料類
2090,美乃滋+奶油,油脂與堅果種子類
2091,黃薑粉,調味料及香辛料類
2092,土雞翅,豆魚蛋肉類
2093,美濃板條,水果類
2094,青紅黃椒,調味料及香辛料類
2095,蘿蔔,蔬菜類
2096,寧記辣椒醬,調味料及香辛料類
2097,香草冰淇淋,加工調理食品及其他類
2098,Oreo餅乾,全榖雜糧類
2099,乾辣椒末,蔬菜類
2100,去骨鯛魚,調味料及香辛料類
2101,甜椒總量,蔬菜類
2102,木薯粉（或樹薯粉）,全榖雜糧類
2103,中型白菜,蔬菜類
2104,茼蒿,蔬菜類
2105,雞肉絲,豆魚蛋肉類
2106,雞骨，雞脖子,豆魚蛋肉類
2107,糖(可略),調味料及香辛料類
2108,軟質花生醬,調味料及香辛料類
2109,龍眼乾或葡萄乾,水果類
2110,乾麵條,加工調理食品及其他類
2111,台灣乾香菇,蔬菜類
2112,豬腰內肉,豆魚蛋肉類
2113,料理米酒,加工調理食品及其他類
2114,紅豆,豆魚蛋肉類
2115,雞腩胇,豆魚蛋肉類
2116,熟玉米,全榖雜糧類
2117,臘肉（1條）,豆魚蛋肉類
2118,馬鈴薯(台塑蔬菜),全榖雜糧類
2119,紅蘿蔔(台塑蔬菜),蔬菜類
2120,胛心肉或梅花肉,豆魚蛋肉類
2121,醬油露(醬油),調味料及香辛料類
2122,醬油膏(素蠔油),調味料及香辛料類
2123,冰糖(砂糖),糖類
2124,黑胡椒(胡椒粉),加工調理食品及其他類
2125,蝦/蝦仁,豆魚蛋肉類
2126,新鮮豬肝,豆魚蛋肉類
2127,高麗菜切小塊,蔬菜類
2128,麵條或者是麵線,加工調理食品及其他類
2129,烏魚子,豆魚蛋肉類
2130,台式黑糖年糕,糖類
2131,日本年糕,蔬菜類
2132,醜豆,豆魚蛋肉類
2133,乾燥打拋葉,未分類
2134,腐皮,加工調理食品及其他類
2135,豬五花肉條,豆魚蛋肉類
2136,白玉粉or糯米粉,加工調理食品及其他類
2137,芝麻粉or花生粉,油脂與堅果種子類
2138,全素蕈菇高湯,調味料及香辛料類
2139,零添加醬油,調味料及香辛料類
2140,鰹魚高湯包,調味料及香辛料類
2141,紅糖,糖類
2142,養樂多,未分類
2143,核桃/胡桃,油脂與堅果種子類
2144,無鹽奶油（室溫）,油脂與堅果種子類
2145,葱段,蔬菜類
2146,猪肉絲,豆魚蛋肉類
2147,芡粉,調味料及香辛料類
2148,雞翅,加工調理食品及其他類
2149,蒜粉,調味料及香辛料類
2150,巧克力醬,調味料及香辛料類
2151,(香蒜)黑胡椒鹽,調味料及香辛料類
2152,(黑)胡椒粉,調味料及香辛料類
2153,炊粉（米粉）,加工調理食品及其他類
2154,後腿豬肉絲,豆魚蛋肉類
2155,高麗菜或小白菜,蔬菜類
2156,玉米粉或太白粉,全榖雜糧類
2157,高山娃娃菜,蔬菜類
2158,乾干貝,豆魚蛋肉類
2159,米麵粉,加工調理食品及其他類
2160,紫芋粉,全榖雜糧類
2161,豬腱肉,豆魚蛋肉類
